"Cell","Time","Defect_Count","ExpLevel","Expressing","Mean_Dev","Max_Dev","Mean_NN_score","Max_NN_score"
"ABalpppppppp",338,0,13024,TRUE,1.45651048359142,2.4459245924077,0.836942867374347,0.913472150594902
"ABar",43,0,2256,FALSE,3.25611438218158,5.67656226556981,0.184244566388702,0.21803989212977
"ABara",56,0,2256,FALSE,2.46910218701978,3.65227223553787,0.10938047018065,0.132461900469585
"ABaraa",75,0,2256,FALSE,2.91567515960836,3.78788849629331,0.16276598952674,0.215582360124944
"ABaraaa",102,0,2554,FALSE,2.68250422157531,3.7017418772469,0.204358329681992,0.23080362612875
"ABaraaaa",135,0,7413,TRUE,3.01605338685408,4.85093304431359,0.330771848047341,0.386502706879625
"ABaraaaaa",179,0,15213,TRUE,3.69635825784433,5.26701321914214,0.472646093974912,0.513920053483642
"ABaraaaaaa",232,1,15213,TRUE,2.85972543519758,4.17236112612231,0.681072437814165,0.891826646675152
"ABaraaaaaaa",315,1,15213,TRUE,2.33521795130644,3.55385441565167,0.754393149138174,1.00313793517242
"ABaraaaaaap",315,0,15213,TRUE,2.46826906673987,4.30756085599251,0.83545098672104,1.10146339566529
"ABaraaaaap",232,0,15213,TRUE,2.36483182198639,3.63720008812156,0.580833196449503,0.724579659032581
"ABaraaaaapa",314,0,15213,TRUE,2.21283311616567,3.48755648656533,0.776630847719019,0.938883472191169
"ABaraaaaapp",314,0,15213,TRUE,2.18731946530984,3.82803518047991,0.800827135804107,0.904401739284378
"ABaraaaap",179,0,10362,TRUE,2.80298857689582,4.4870579777532,0.530906489346752,0.687472244458578
"ABaraaaapa",238,0,11599,TRUE,2.39958097638643,3.97763240410003,0.624030390186384,0.84350597991534
"ABaraaaapaa",330,1,11599,TRUE,2.73131501844801,3.85143601267317,0.801846169972185,1.20230263279719
"ABaraaaapap",330,0,11599,TRUE,1.82693299676261,3.27765856718173,0.853668581891087,1.03615667637868
"ABaraaaapp",238,1,11052,TRUE,3.97421411250591,6.21339413911348,0.83168927653475,1.69329619462524
"ABaraaap",135,0,7313,TRUE,3.07640073177916,4.49399620629951,0.355520959065305,0.392763748718614
"ABaraaapa",171,0,12715,TRUE,2.89739103260963,4.28575344243885,0.447893464056981,0.484594073769648
"ABaraaapaa",214,0,12715,TRUE,2.4936952204594,4.25091056034392,0.560746722514945,0.661698229742683
"ABaraaapaaa",291,1,12715,TRUE,2.15013151833092,3.53993830434015,0.695587926745055,0.923199893042088
"ABaraaapaap",291,0,12715,TRUE,1.9526248727459,3.37986746945751,0.688305135683124,0.793463964639884
"ABaraaapap",214,0,12715,TRUE,2.6426119355406,4.35229851617778,0.614280290650439,0.702192538068215
"ABaraaapapa",274,0,12715,TRUE,2.1302536202952,4.12221734350218,0.735035101223127,0.851770561444511
"ABaraaapapp",274,2,12715,TRUE,2.507538762592,4.47116139798591,0.868241620094322,1.21916061788175
"ABaraaapp",171,0,10884,TRUE,3.18185163130062,4.68815060018577,0.556531794243875,0.7923448912644
"ABaraaappa",225,0,11541,TRUE,3.40977523693216,5.0741364765063,0.648589267567877,0.724481896442806
"ABaraaappaa",314,0,11541,TRUE,2.55666459938255,3.73820440017264,0.757413599001964,1.01719220235631
"ABaraaappap",314,1,11541,TRUE,3.14406225932774,4.26476370225621,0.828204672095822,1.01763470385252
"ABaraaappp",225,0,10884,TRUE,3.36017906618469,4.72024244418574,0.622354415035323,0.67414093322045
"ABaraaapppa",302,0,10884,TRUE,3.302598915987,4.54075887825844,0.881742472637881,1.02273074180444
"ABaraaapppp",302,0,10884,TRUE,3.31503232366714,4.5321132710149,0.919772957624853,1.26194955836488
"ABaraap",102,0,2256,FALSE,2.68222256800037,3.66622887828965,0.238610946451587,0.263244495232772
"ABaraapa",134,0,3695,FALSE,2.56388832209249,3.76025341101766,0.344112637428628,0.401620289445092
"ABaraapaa",173,0,6358,TRUE,2.18079123970911,3.65196041415785,0.454317322749612,0.567347343557362
"ABaraapaaa",222,0,7587,TRUE,2.46287303257112,3.81632019558209,0.612377353296195,0.665740861796454
"ABaraapaaaa",303,0,7587,TRUE,2.23141758925342,3.87099640257574,0.732654775838534,0.907375978739366
"ABaraapaaap",303,2,7587,TRUE,3.07704919290205,4.66077890186587,0.839360146227142,0.922922868203501
"ABaraapaap",222,0,8049,TRUE,1.83679306342614,2.85617427568695,0.548514421161524,0.609128909996802
"ABaraapaapa",288,2,8049,TRUE,2.60782584892215,4.23743624931253,0.832283480481065,1.01760669719337
"ABaraapaapp",288,0,8049,TRUE,2.5698490242315,4.85458613779359,0.803717585283917,1.24340663643103
"ABaraapap",173,0,5999,TRUE,2.39892722137263,4.39165063155403,0.519703614667515,0.62206216240368
"ABaraapapa",219,0,10140,TRUE,2.26072042804231,3.93810085222017,0.565929832368505,0.789325028860416
"ABaraapapaa",274,1,10140,TRUE,2.28629038625976,4.11961112317029,0.833911244649184,1.02656851636803
"ABaraapapaad",400,0,10140,TRUE,NA,NA,NA,NA
"ABaraapapaav",400,0,10140,TRUE,NA,NA,NA,NA
"ABaraapapap",274,1,10140,TRUE,2.03900154414592,3.97092447898726,0.87497522479997,1.11316339483693
"ABaraapapp",219,1,7042,TRUE,2.82541473102913,4.379312883726,0.743956408821068,1.0949489339933
"ABaraapappa",313,3,7042,TRUE,3.28975796476348,4.24863270047749,1.0158120551996,1.32633626516333
"ABaraapappp",313,1,7042,TRUE,2.86300744256577,4.14802505529788,0.887678206729179,1.21084036164081
"ABaraapp",134,0,2256,FALSE,2.53106919078223,3.72508512310655,0.378422557492276,0.438948890969992
"ABaraappa",171,0,4410,FALSE,1.97356792856792,3.03778015130027,0.494849836728207,0.593638459086803
"ABaraappaa",219,0,8106,TRUE,2.00585897447816,3.19881017477182,0.614732790837569,0.70714992832137
"ABaraappaaa",302,0,8106,TRUE,1.91164154365574,3.40125772931486,0.733820557528213,0.935041708729091
"ABaraappaap",302,0,8106,TRUE,1.93185274250565,3.10976124695325,0.753089438138707,0.852970665315557
"ABaraappap",219,0,7078,TRUE,1.60424679316181,3.14334876373272,0.553730066160646,0.611721926190727
"ABaraappapa",283,0,7078,TRUE,1.88332051637045,3.08790989000552,0.745717011794437,0.845122011901309
"ABaraappapp",283,0,7078,TRUE,2.10229075775583,3.84920923555587,0.782948277600123,0.97146328917792
"ABaraappp",171,0,5947,TRUE,1.91351485641033,3.01994469437572,0.509448368736051,0.548179091135068
"ABaraapppa",218,0,7760,TRUE,1.53350019672228,2.83806339515249,0.515584314152614,0.619651337999618
"ABaraapppaa",274,0,7760,TRUE,1.52325727146673,2.74957053284992,0.733089640029538,0.830556655488608
"ABaraapppaad",400,0,7760,TRUE,NA,NA,NA,NA
"ABaraapppaav",400,0,7760,TRUE,NA,NA,NA,NA
"ABaraapppap",274,1,7760,TRUE,2.31452115483197,3.98438136620632,0.825270823117196,0.911759373549698
"ABaraapppp",218,0,6196,TRUE,1.62231239988034,3.25530096533504,0.627787826164106,0.692386266554244
"ABaraappppa",311,0,6196,TRUE,2.36237270686644,3.44938249281609,0.798557562558896,0.91048097629717
"ABaraappppp",311,2,6196,TRUE,3.03587466096801,4.94146443497285,0.849370339457415,1.14667045323163
"ABarap",75,0,2256,FALSE,2.01517630528426,2.96391558357727,0.156136333766576,0.210292272359231
"ABarapa",102,0,2256,FALSE,2.5515521246659,3.9499780222995,0.218248451629971,0.262956036574802
"ABarapaa",134,0,3676,FALSE,3.19614558910792,5.05284812550865,0.400098942674849,0.517872085270075
"ABarapaaa",174,0,5371,TRUE,2.63565118219278,4.90226410632675,0.516426662335706,0.676263063400103
"ABarapaaaa",228,0,5371,TRUE,2.33738928667714,4.18710938751159,0.654292977407372,0.784229320963917
"ABarapaaaaa",306,0,5371,TRUE,2.64916978123607,4.00073423361781,0.877917690118893,0.9819588406234
"ABarapaaaap",306,1,5371,TRUE,2.08357016497524,3.5268632730103,0.909360904778002,1.08158209453872
"ABarapaaap",228,1,5371,TRUE,2.97505011301519,4.77075873040599,0.744555462632238,1.06764134086698
"ABarapaaapa",316,0,5371,TRUE,2.53376395565537,4.00225105314094,0.940838310575206,1.04904055821667
"ABarapaaapp",316,1,5371,TRUE,2.40295789096578,4.26090289173427,0.878946930913913,1.06677143977155
"ABarapaap",174,0,5094,TRUE,2.89458221597622,3.89110299461101,0.559942769267902,0.784097119563689
"ABarapaapa",219,0,5094,TRUE,1.92484367127529,3.52491920988069,0.648844295400434,0.701651661426251
"ABarapaapaa",315,0,5094,TRUE,2.04069178444309,3.32921359452417,0.811433084718036,0.840592167542209
"ABarapaapap",315,2,5094,TRUE,3.16332681487777,5.37214713652857,0.988145721844772,1.24164488277264
"ABarapaapp",219,0,5254,TRUE,1.99334075566031,3.08040234546444,0.615129426857632,0.886497647947535
"ABarapaappa",278,0,5254,TRUE,2.12580417105599,4.30580374086319,0.729319603185866,0.827951205058573
"ABarapaappp",278,0,5254,TRUE,1.65495685203821,3.13782859330017,0.73509681597871,0.819910401333848
"ABarapap",134,0,2960,FALSE,3.08931627696771,4.29311896030495,0.390266015500092,0.472393741039547
"ABarapapa",170,0,4653,FALSE,3.32175977318372,4.63118021548256,0.528973263166056,0.612144932323517
"ABarapapaa",217,1,4653,FALSE,3.41236962801537,5.36872218910002,0.739992396205974,0.986595157261818
"ABarapapaaa",294,1,4653,FALSE,3.41452572309092,5.57137654226702,1.03378171027321,1.11762287728251
"ABarapapaap",294,0,4653,FALSE,2.25225544761671,3.79959410983215,0.869699252599114,1.02839846124412
"ABarapapaapa",400,0,4653,FALSE,NA,NA,NA,NA
"ABarapapaapp",400,0,4653,FALSE,NA,NA,NA,NA
"ABarapapap",217,1,4653,FALSE,2.8578057503321,4.42638300630596,0.629212555550887,0.876438855531087
"ABarapapapa",284,0,4653,FALSE,2.21033484501714,3.57980698953247,0.728710589313102,0.903178217286707
"ABarapapapp",284,0,4653,FALSE,2.11472588505568,3.46924783853718,0.730561426328493,0.795677443798403
"ABarapapp",170,0,3966,FALSE,2.66517380761224,3.81149047964777,0.53886217855025,0.611463787269176
"ABarapappa",212,0,3966,FALSE,2.47254169199309,4.11698077175947,0.710378840310788,0.873085521457927
"ABarapappaa",328,0,3966,FALSE,3.17612622444663,4.30072679724632,0.88389609549709,1.22897213770165
"ABarapappap",328,1,3966,FALSE,3.25511384956454,4.21918848760359,0.914495844271007,1.26422340591616
"ABarapappp",212,0,4334,FALSE,1.76448532988857,2.75666781341963,0.597423008331268,0.740399331073287
"ABarapapppa",266,0,4334,FALSE,1.92936704687077,3.18523084278678,0.72827145447759,0.807248810213362
"ABarapapppp",266,0,4334,FALSE,1.96149654194686,3.25028463056919,0.732250626051922,0.795988907610409
"ABarapp",102,0,2256,FALSE,2.82130357916336,3.78987812581159,0.276299094161079,0.339088050706439
"ABarappa",134,0,3297,FALSE,2.39203988162625,3.65942079977809,0.382054719187599,0.422208477925846
"ABarappaa",174,0,3573,FALSE,3.17470951851042,4.82116348706662,0.552472429055139,0.667439414379444
"ABarappaaa",228,0,3573,FALSE,3.32606917637781,4.76215431458412,0.612319774697382,0.771804539142731
"ABarappaaaa",309,0,3573,FALSE,3.21061641928236,4.51235810941065,0.860218200800636,0.930912199658225
"ABarappaaap",309,0,3573,FALSE,2.55673163127331,4.03577275781366,0.837664636437211,0.992962609570923
"ABarappaap",228,0,3573,FALSE,2.40527884382968,3.53174872582361,0.576425364457184,0.700595947395522
"ABarappaapa",315,0,3573,FALSE,2.46757788282053,3.84352279755317,0.743775815203241,0.806557511033453
"ABarappaapp",315,0,3573,FALSE,2.14331022552721,3.93605649608645,0.730290094066326,0.796111868277171
"ABarappap",174,0,3297,FALSE,2.66302109802844,4.22846471808947,0.492366988906576,0.566371969048594
"ABarappapa",223,0,3297,FALSE,2.72088154892849,4.25999595078485,0.513541571825165,0.580384771657713
"ABarappapaa",295,0,3297,FALSE,1.85748295097953,2.97492885241998,0.687408592695584,0.83963199747195
"ABarappapap",295,0,3297,FALSE,2.00196503849878,3.30374884784323,0.688647574464101,0.836031365306026
"ABarappapapa",400,0,3297,FALSE,NA,NA,NA,NA
"ABarappapapp",400,0,3297,FALSE,NA,NA,NA,NA
"ABarappapp",223,0,3297,FALSE,2.53198621001942,3.99956630663196,0.552625581763843,0.632412388720159
"ABarappappa",301,0,3297,FALSE,2.37317005688226,4.0613511508473,0.771954006730465,0.939637432320362
"ABarappappp",301,0,3297,FALSE,2.11254378500712,3.55095930788985,0.836534803195731,0.965533965487672
"ABarappp",134,0,3179,FALSE,2.63404403555396,4.15551085798836,0.383271794845218,0.41150215998977
"ABarapppa",171,0,5730,TRUE,4.18858080952548,6.00938830987776,0.593947918007827,0.699810606807898
"ABarapppaa",221,0,5730,TRUE,3.58974713635032,5.1117429678005,0.617363520793843,0.76527390525686
"ABarapppaaa",304,0,5730,TRUE,3.10374886385634,4.38815721902257,0.744862660222717,0.902916207446737
"ABarapppaap",304,0,5730,TRUE,2.95418074303693,4.59976284928239,0.82265547939618,1.00174957182009
"ABarapppap",221,0,5730,TRUE,3.20704552129765,4.70914490585485,0.544803825435529,0.634610939520893
"ABarapppapa",300,0,5730,TRUE,2.41668998489274,3.85837030536963,0.725954655684723,0.876985232829178
"ABarapppapp",300,0,5730,TRUE,2.4539909659873,4.08948531731188,0.752732064637865,1.09765825759776
"ABarapppp",171,0,5245,TRUE,3.82528957283868,5.24962820213547,0.541480334727809,0.604212203445756
"ABarappppa",219,0,5245,TRUE,3.60982076489055,5.31860584241138,0.590204552290566,0.655946266115757
"ABarappppaa",296,0,5245,TRUE,2.20444490997169,3.67316900023949,0.696976443677567,0.888112633533479
"ABarappppap",296,1,5245,TRUE,2.77054852165195,3.86130110936854,0.734689369469645,0.877111617107526
"ABarappppp",219,0,5245,TRUE,3.17326939375434,4.76012774279005,0.541203775598638,0.636083821244723
"ABarapppppa",287,0,5245,TRUE,2.61546652346693,4.22836201618809,0.739908348619624,0.876487228060853
"ABarapppppaa",400,0,5245,TRUE,NA,NA,NA,NA
"ABarapppppap",400,0,5245,TRUE,NA,NA,NA,NA
"ABarapppppp",287,0,5245,TRUE,2.61519907544673,4.29558769558557,0.780769624335639,0.929825267397262
"ABarp",56,0,2604,FALSE,2.98972841982588,4.23227268764975,0.156766149014734,0.235196818366865
"ABarpa",75,0,2604,FALSE,2.50042935279619,3.5991541259138,0.158208427749148,0.216769894778367
"ABarpaa",103,0,4145,FALSE,2.36853140872539,3.46683926325751,0.202174931692396,0.254960665670158
"ABarpaaa",132,0,9232,TRUE,3.20234064626292,6.85588653458853,0.374664927998203,0.454279608969367
"ABarpaaaa",180,0,11756,TRUE,4.14890337796343,5.93326192302857,0.591768539930647,0.640757785098404
"ABarpaaaaa",232,0,11756,TRUE,2.35932982266022,4.76890776016243,0.5957247926561,0.709981818430913
"ABarpaaaaal",327,0,11756,TRUE,2.79689236191038,4.14545590133654,0.849792154089066,0.982741460329822
"ABarpaaaaar",327,0,11756,TRUE,2.77324434987533,4.27775365782193,0.764247773172861,0.932814783959654
"ABarpaaaap",232,0,11756,TRUE,2.63289115610682,4.73296605133055,0.662768735322998,0.76119936000786
"ABarpaaaapa",324,0,11756,TRUE,2.99300518324619,4.42847543602452,0.806847545623475,0.99899990672584
"ABarpaaaapp",324,1,11756,TRUE,3.96308244377277,6.03322658323585,0.898793746358433,1.09664813985819
"ABarpaaap",180,0,10508,TRUE,3.1730904416032,5.38508547590515,0.632437358604691,0.874046416546645
"ABarpaaapa",237,0,10669,TRUE,2.45757586546682,3.98052405047228,0.660691155007755,0.873338198637952
"ABarpaaapaa",325,2,10669,TRUE,3.77748963265078,5.30921952410818,0.85550110922196,1.14521127934679
"ABarpaaapap",325,0,10669,TRUE,3.54333934434164,6.11774697501166,0.808904284737026,0.978891082729582
"ABarpaaapp",237,0,10508,TRUE,2.98196037981911,5.0715623240094,0.771576768107514,1.11427417815694
"ABarpaap",132,0,7943,TRUE,2.7224755702125,4.04819471004898,0.345465311413372,0.454513393514377
"ABarpaapa",169,1,13473,TRUE,3.01289946813075,4.5070131296419,0.520785701726552,0.805651338154396
"ABarpaapaa",216,1,13473,TRUE,3.53520495541631,7.89958138943121,0.897852115588403,1.27674310841057
"ABarpaapap",216,1,13749,TRUE,4.15551822140086,7.66928642975426,0.828507012972959,1.10976489995615
"ABarpaapp",169,0,14525,TRUE,2.99817789110758,4.62683309612023,0.531114153698611,0.699579924226325
"ABarpaappa",216,2,15356,TRUE,3.95123349808024,8.43395197624795,0.827114580908982,1.09997087673641
"ABarpaappp",216,4,14525,TRUE,4.8828405516252,9.67863948434707,0.952981939552516,1.05722735436401
"ABarpap",103,0,2699,FALSE,2.7165296778978,3.96177749699084,0.30233815190133,0.364139197063234
"ABarpapa",134,0,5966,TRUE,2.63165242225856,4.2095166221952,0.393780361855516,0.475432557412792
"ABarpapaa",171,0,8720,TRUE,3.84914738348192,5.46559347179993,0.523398475559225,0.695486593374937
"ABarpapaaa",223,0,8720,TRUE,3.05584178173161,5.76104869880816,0.607826522419885,0.705988069321775
"ABarpapaaaa",315,1,8720,TRUE,3.17217678142892,4.61619474817116,0.800645135702799,0.963741105446815
"ABarpapaaap",315,1,8720,TRUE,2.63015692652902,3.70723473222514,0.787491404773893,0.909517942458071
"ABarpapaap",223,0,8868,TRUE,2.31227206735637,3.6614337118882,0.557478766819866,0.726123042090293
"ABarpapaapa",287,1,8868,TRUE,3.25055648546549,4.97705044203763,0.831102978063659,1.04678712977979
"ABarpapaapp",287,0,8868,TRUE,2.16385467212432,3.91227819731587,0.804590216852016,0.947039860386745
"ABarpapaappa",400,0,8868,TRUE,NA,NA,NA,NA
"ABarpapaappp",400,0,8868,TRUE,NA,NA,NA,NA
"ABarpapap",171,0,8899,TRUE,2.89863657095549,4.56773619213898,0.506684621443527,0.635786292204359
"ABarpapapa",222,3,9405,TRUE,5.04279291822869,11.8672344386291,0.781720249685675,0.930870422565594
"ABarpapapp",222,2,10610,TRUE,5.34756928534354,12.5495855010861,0.824540752950893,1.17621399335106
"ABarpapp",134,0,5245,TRUE,2.6927538732925,4.30011291259557,0.422365514659099,0.528857758440597
"ABarpappa",171,0,7337,TRUE,2.70978707336441,4.38740352083858,0.488107039509317,0.713956047039927
"ABarpappaa",228,2,7337,TRUE,3.25550564086832,6.97218429705779,0.761719971742978,0.929275110099594
"ABarpappap",228,1,10586,TRUE,3.80474497524428,8.6486188456613,0.776838924085278,0.901848918548889
"ABarpappp",171,0,9166,TRUE,2.7082179706521,3.78204869836963,0.536287708759314,0.576218700194734
"ABarpapppa",222,1,9166,TRUE,3.22827138455825,7.19321547189636,0.817809240892732,0.898163722930924
"ABarpapppp",222,3,11416,TRUE,3.6433598190276,6.92827671942961,0.842747160780628,0.886772841530379
"ABarpp",75,0,2604,FALSE,2.75438345518542,3.99523429953736,0.208159524207366,0.271059442666288
"ABarppa",105,0,2604,FALSE,3.32810298684423,4.69743513641479,0.257424222268718,0.417367174974763
"ABarppaa",135,0,6479,TRUE,4.1905949125519,6.14277630142436,0.444211410799595,0.576703948551889
"ABarppaaa",176,0,10403,TRUE,3.05929152156939,4.83235776043467,0.629028461297374,0.792920486735694
"ABarppaaaa",234,0,10403,TRUE,3.09117306981766,4.85616640176774,0.793532905036581,0.94026294135242
"ABarppaaap",234,1,10403,TRUE,4.60534245248274,7.65037058694044,0.927518251715693,1.41828240938188
"ABarppaap",176,0,11084,TRUE,3.07224922593759,5.0915145762579,0.604974654146457,0.751698068517797
"ABarppaapa",227,3,11084,TRUE,5.33313850772437,14.9438637608015,0.916544511820061,1.19563631557085
"ABarppaapp",227,2,11084,TRUE,4.98919043399609,8.07640574606233,0.89582320476899,1.10415914316204
"ABarppaappa",400,0,11084,TRUE,NA,NA,NA,NA
"ABarppaappp",400,0,11084,TRUE,NA,NA,NA,NA
"ABarppap",135,0,6023,TRUE,3.71138088954814,5.9072752735546,0.463172809524991,0.600451974540275
"ABarppapa",178,0,11281,TRUE,3.93104789594816,6.40895692637113,0.714447596984991,0.789640028935564
"ABarppapaa",235,2,11281,TRUE,3.56206195566793,5.65724970265971,0.910438148824903,1.15212647423043
"ABarppapap",235,1,11281,TRUE,3.62270483045107,5.50614143084711,0.819940058926935,0.915486922844464
"ABarppapp",178,0,10927,TRUE,4.48201435241364,7.79536234910188,0.694408729380009,1.27475425261136
"ABarppappa",236,0,10927,TRUE,3.79015848231574,5.41047719797456,0.605219970325811,0.733814532438274
"ABarppappp",236,0,10927,TRUE,5.00225065688503,7.03105239121719,0.731730037145923,0.811097907034601
"ABarppp",105,0,2880,FALSE,3.86667123058437,4.9967678794739,0.336825828521776,0.408272814088765
"ABarpppa",135,0,6272,TRUE,3.42683746401194,4.90292334221047,0.426712134523043,0.617768071477869
"ABarpppaa",175,0,9535,TRUE,2.72085137006269,4.40708778780446,0.561355934252306,0.67779381464256
"ABarpppaaa",231,3,9535,TRUE,4.23616839547068,7.04425953835827,0.946815959126294,1.15637556676052
"ABarpppaap",231,0,9535,TRUE,3.47157167727946,6.54299844024631,0.813383904908949,0.922766923811293
"ABarpppap",175,0,10457,TRUE,2.83176265077024,4.47231509738653,0.503848182710283,0.603426858610287
"ABarpppapa",226,0,10457,TRUE,5.54597901503231,12.2996936105343,0.975152675363365,1.2090823769989
"ABarpppapp",226,3,10457,TRUE,4.6196713587538,7.82831419117919,0.929570046325985,1.12830326005767
"ABarpppappa",400,0,10457,TRUE,NA,NA,NA,NA
"ABarpppappp",400,0,10457,TRUE,NA,NA,NA,NA
"ABarpppp",135,0,6285,TRUE,3.26102320690964,4.89236494782217,0.479958028543169,0.707802162015962
"ABarppppa",177,1,9874,TRUE,3.65721063406952,6.63438009892523,0.677575309618256,1.01158417101555
"ABarppppaa",232,1,10693,TRUE,3.38902885499458,5.0133214879388,0.812262362846662,1.01240393362666
"ABarppppap",232,0,9874,TRUE,2.9335142095344,4.9364659920654,0.81290735854618,1.06360392401039
"ABarppppp",177,0,10020,TRUE,3.48911317036713,6.06669179252829,0.626311108933578,0.895972598207245
"ABarpppppa",234,0,10020,TRUE,2.76605398001897,4.57028194739716,0.756799132389367,0.943036393701112
"ABarpppppp",234,0,10020,TRUE,2.81218863281651,4.25165747644041,0.762971433087064,0.850080654343229
"ABp",19,0,1308,FALSE,5.07659930095759,6.50669734860935,0.235713961416518,0.266918944400713
"ABpl",43,0,1609,FALSE,3.51424928560624,5.894185146248,0.180079874714335,0.239181468757646
"ABpla",56,0,1813,FALSE,2.48761288925962,3.81137510489659,0.13366398394526,0.164779065289841
"ABplaa",74,0,1813,FALSE,2.31322006135292,3.63176876889292,0.16227051383436,0.240452680696749
"ABplaaa",102,0,2219,FALSE,1.99520828331258,3.12247896324313,0.201560587350322,0.237859110318928
"ABplaaaa",133,0,7748,TRUE,2.71668069795314,4.10568966096905,0.323315447177807,0.361045248229048
"ABplaaaaa",171,0,13039,TRUE,2.92123678126371,4.93855053171285,0.57187005041473,0.739854870350599
"ABplaaaaaa",224,0,13039,TRUE,2.91209026095803,5.26197373359331,0.667991583326921,0.785275000247369
"ABplaaaaaaa",317,0,13039,TRUE,2.03709273594919,3.24615977826742,0.829650426351782,1.05847289251039
"ABplaaaaaap",317,1,13039,TRUE,2.52421079661455,3.62633723892351,0.85127087291159,1.05077566565545
"ABplaaaaap",224,0,13039,TRUE,2.30008476476372,3.79428155968177,0.586661332018766,0.664629619826524
"ABplaaaaapa",289,0,13039,TRUE,2.55083799540323,4.82839129525564,0.764163063062492,0.842101365156743
"ABplaaaaapp",289,0,13039,TRUE,1.76318584949232,3.10629448615094,0.786545958567217,0.927991946344095
"ABplaaaaappa",400,0,13039,TRUE,NA,NA,NA,NA
"ABplaaaaappp",400,0,13039,TRUE,NA,NA,NA,NA
"ABplaaaap",171,0,12776,TRUE,2.63882918515241,4.04001410087411,0.569399700919769,0.749433853171313
"ABplaaaapa",223,1,13520,TRUE,3.0177558794884,6.81954346311445,0.739056448975419,0.995818088125016
"ABplaaaapp",223,1,14071,TRUE,4.30920469275163,7.71705567671603,0.871024998679328,1.53595240727834
"ABplaaap",133,0,6765,TRUE,2.01650536580162,3.75509014214396,0.362169616999199,0.424449701185317
"ABplaaapa",172,1,12903,TRUE,3.59671890243766,5.17319129582965,0.627097001261181,0.886425078638114
"ABplaaapaa",229,1,12903,TRUE,3.12419275506419,7.12370016260341,0.784284083885874,1.33991350498364
"ABplaaapap",229,1,15266,TRUE,3.7663311520159,7.22155543128818,0.782349877149127,1.40851095654874
"ABplaaapp",172,1,14335,TRUE,3.36188757934162,4.66778638527472,0.591520250624636,0.871815400401761
"ABplaaappa",223,1,14335,TRUE,3.41771284650745,6.72912186051089,0.783016335571077,1.26262097486877
"ABplaaappp",223,0,15232,TRUE,3.42430665238368,6.30536136008179,0.76807995076051,1.00050971610732
"ABplaap",102,0,2533,FALSE,2.15246959502529,3.26974252732822,0.27892641465174,0.35647356396347
"ABplaapa",132,0,7553,TRUE,2.626922451695,4.07308472554561,0.348336437064872,0.387617207433467
"ABplaapaa",171,0,13832,TRUE,2.93076756039805,4.39894407658581,0.527010283776162,0.657533539903391
"ABplaapaaa",222,0,13832,TRUE,2.58214221479322,4.47580964419368,0.617883992704754,0.737846140672037
"ABplaapaaaa",307,0,13832,TRUE,2.58482526528432,3.85634667723859,0.743532570896101,0.905487841712779
"ABplaapaaap",307,0,13832,TRUE,2.43104484332522,4.21925846022897,0.720258675248241,0.882147767823364
"ABplaapaap",222,0,13832,TRUE,2.24528835710184,3.52770876592834,0.545809668410085,0.683198705942079
"ABplaapaapa",295,0,13832,TRUE,1.95167722042725,3.66029697869838,0.732642121488536,1.08017345861538
"ABplaapaapp",295,0,13832,TRUE,1.65592378184674,3.64762716282529,0.709223736289772,1.03635326525996
"ABplaapap",171,0,12658,TRUE,3.39062876338222,4.7151497548373,0.584694758917123,0.747643309524307
"ABplaapapa",221,0,12658,TRUE,2.51775680764573,4.94441438169912,0.604133739999318,0.637681997302383
"ABplaapapaa",308,0,12658,TRUE,1.65529710948438,3.36342545518244,0.752402190650551,1.06009574495693
"ABplaapapap",308,0,12658,TRUE,1.63093662851252,2.82695757748858,0.817012261953502,1.16072410575821
"ABplaapapp",221,0,12658,TRUE,3.21440969048137,4.83791437765381,0.601767421767327,0.771076636340874
"ABplaapappa",285,0,12658,TRUE,1.74759670049326,3.82187502732224,0.788718082615535,1.11317238256152
"ABplaapappp",285,0,12658,TRUE,1.79548771478693,3.09542496641915,0.816010229454048,1.02057386996369
"ABplaapapppa",400,0,12658,TRUE,NA,NA,NA,NA
"ABplaapapppp",400,0,12658,TRUE,NA,NA,NA,NA
"ABplaapp",132,0,7948,TRUE,2.50807857136411,3.76162375173651,0.406557368793745,0.465371638649006
"ABplaappa",167,1,15298,TRUE,5.11251874983974,6.95122008049795,0.668319063791453,0.80484458636082
"ABplaappaa",221,3,15298,TRUE,6.99597666630503,14.4006422325029,1.07111313363848,1.58057070731848
"ABplaappap",221,1,17924,TRUE,3.49317247217791,7.82412932264366,0.713892424906102,0.893422640189114
"ABplaappp",167,0,19530,TRUE,3.88435148870253,5.075194461873,0.562779936447687,0.710898836014742
"ABplaapppa",214,0,20502,TRUE,3.08487124766405,6.45627840624639,0.657812628364873,0.763135255224235
"ABplaapppp",214,0,22215,TRUE,2.81397106302649,4.90842713499047,0.755584455210249,0.874738041637473
"ABplap",74,0,1813,FALSE,1.91437102859979,3.49769103409149,0.181908244221437,0.235738239704417
"ABplapa",102,0,2582,FALSE,1.69902178188841,2.72680174724783,0.2399105656166,0.310633928227055
"ABplapaa",132,0,7512,TRUE,2.28687892608992,4.60383069153618,0.371293392341685,0.402313499698582
"ABplapaaa",172,0,10372,TRUE,3.33322030794634,5.45718796527009,0.5975576831309,0.764166405383784
